번호,도로명우편번호,도로명전체주소,인허가일자,영업상태명,폐업일자,사업장명,좌표번호 x,좌표번호y
7306,48104,"부산광역시 해운대구 해운대로 794, 엘리움 306호 (좌동)",2014-06-30,영업/정상,,마리동물병원,35.16881097,129.1728673
7307,48069,부산광역시 해운대구 송정2로13번길 46 (송정동),2014-10-13,영업/정상,,누리동물병원,35.19482898,129.203438
7308,48117,"부산광역시 해운대구 달맞이길65번길 33, 상가동 3층 305호 (중동, 해운대 달맞이 유림 노르웨이숲)",2015-05-19,영업/정상,,달맞이 호두네 동물병원,35.16079945,129.1715902
7309,48110,"부산광역시 해운대구 세실로 48, 상가동 1-2, 2-2호 (좌동, 해운대삼정코아주상복합)",2016-05-16,영업/정상,,해운대 플러스동물병원,35.16969158,129.1756495
7310,48038,부산광역시 해운대구 선수촌로 101 (반여동),2003-12-19,영업/정상,,우리동물병원,35.2028002,129.1163206
7311,48059,"부산광역시 해운대구 센텀동로 25, B동 204호 (우동, 대우월드마크센텀아파트)",2004-02-19,영업/정상,,아이센텀 동물메디컬센터,35.17145791,129.128566
7312,48110,"부산광역시 해운대구 세실로 48, 206호 (좌동)",2004-03-03,영업/정상,,화목종합동물병원,35.16969158,129.1756495
7313,46015,부산광역시 기장군 정관읍 정관로 565,2012-09-05,영업/정상,,킴스동물병원,35.32181996,129.1730605
7314,48095,부산광역시 해운대구 해운대로 624 (우동),2004-03-19,영업/정상,,해운대조은동물병원,35.16356769,129.1563327
7315,48050,"부산광역시 해운대구 센텀중앙로 145, 205호 (재송동)",2006-08-17,영업/정상,,센텀동물종합병원,35.17821236,129.1191575
7316,48004,부산광역시 해운대구 반송로 922 (반송동),2010-02-02,영업/정상,,토마스동물병원,35.23246688,129.15147
7317,48079,"부산광역시 해운대구 양운로 108, 2층 (좌동)",2010-04-05,영업/정상,,조앤박동물병원,35.17247608,129.1711519
7318,48053,"부산광역시 해운대구 재반로 148, 32호 (재송동)",2004-08-16,영업/정상,,갑을동물병원,35.18448004,129.1190539
7319,48118,"부산광역시 해운대구 마린시티3로 23, 벽산이오렌지프라자 333~336호 (우동)",2010-04-09,영업/정상,,마린시티 종합동물병원,35.15663843,129.1440645
7320,48007,부산광역시 해운대구 윗반송로 73 (반송동),2011-02-10,영업/정상,,BS조은동물병원,35.23055689,129.1541156
7321,48113,"부산광역시 해운대구 좌동순환로 309, 303호 (좌동)",2011-02-17,영업/정상,,온누리동물병원,35.16837869,129.1802952
7322,48036,"부산광역시 해운대구 반여로 96, 1층 (반여동, 영풍빌딩)",2007-03-07,영업/정상,,장산동물병원,35.20015313,129.1205055
7323,48095,부산광역시 해운대구 해운대로 658-1 (우동),2011-05-11,영업/정상,,스펀지동물병원,35.16525395,129.1592992
7324,48050,"부산광역시 해운대구 센텀중앙로 145, 202호 (재송동, 센텀파크상가2동)",2013-03-20,영업/정상,,로이종합동물병원,35.17821236,129.1191575
